15.00000,17.14126,19.24136,21.26423,23.18238,24.97808,26.64267,28.17485,29.57856,30.86116,32.03183,33.10050,34.07713,34.97118,35.79144,36.54588,37.24164,37.88507,38.48174,39.03658,39.55391,40.03750,40.49069,40.91638,41.31714,41.69524,42.05266,42.39118,42.71236,43.01760,43.30813,43.58507,43.84941,44.10206,44.34381,44.57542,44.79753,45.01076,45.21566,45.41274,45.60246,45.78527,45.96156,46.13170,46.29605,46.45493,46.60866,46.75753,46.90182,47.04180,47.17773,47.30986,47.43844,47.56371,47.68590,47.80524,47.92198,48.03635,48.14858,48.25891,48.36761,48.47491,48.58108,48.68639,48.79113,48.89561,49.00013,49.10505,49.21071,49.31752,49.42588,49.53626,49.64915,49.76509,49.88468,50.00858,50.13751,50.27229,50.41382,50.56311,50.72129,50.88966,51.06964,51.26289,51.47125,51.69681,51.94195,52.20934,52.50198,52.82322,53.17673,53.56646,53.99655,54.47114,54.99408,55.56845,56.19597,56.87621,57.60576,58.37753,59.18046,60.00000
15.00000,16.96681,18.90271,20.77993,22.57620,24.27575,25.86934,27.35331,28.72842,29.99855,31.16960,32.24858,33.24296,34.16022,35.00754,35.79163,36.51868,37.19430,37.82354,38.41093,38.96047,39.47576,39.95996,40.41589,40.84607,41.25271,41.63780,42.00309,42.35016,42.68042,42.99514,43.29544,43.58235,43.85680,44.11962,44.37157,44.61335,44.84559,45.06887,45.28372,45.49063,45.69007,45.88246,46.06819,46.24764,46.42115,46.58906,46.75168,46.90932,47.06225,47.21076,47.35513,47.49560,47.63244,47.76590,47.89624,48.02371,48.14856,48.27104,48.39141,48.50994,48.62690,48.74258,48.85725,48.97123,49.08484,49.19841,49.31231,49.42691,49.54262,49.65989,49.77918,49.90101,50.02595,50.15460,50.28764,50.42581,50.56993,50.72090,50.87973,51.04754,51.22558,51.41525,51.61811,51.83589,52.07055,52.32424,52.59936,52.89853,53.22458,53.58056,53.96961,54.39489,54.85934,55.36550,55.91505,56.50842,57.14424,57.81887,58.52604,59.25680,60.00000
15.00000,16.82327,18.62274,20.37661,22.06674,23.67942,25.20565,26.64067,27.98328,29.23505,30.39947,31.48130,32.48598,33.41927,34.28691,35.09447,35.84720,36.54998,37.20728,37.82318,38.40137,38.94517,39.45758,39.94126,40.39863,40.83184,41.24282,41.63331,42.00487,42.35890,42.69666,43.01931,43.32787,43.62329,43.90641,44.17803,44.43884,44.68951,44.93063,45.16275,45.38640,45.60205,45.81014,46.01109,46.20529,46.39310,46.57488,46.75095,46.92164,47.08726,47.24808,47.40441,47.55652,47.70468,47.84917,47.99025,48.12819,48.26326,48.39573,48.52588,48.65398,48.78032,48.90520,49.02893,49.15182,49.27423,49.39649,49.51898,49.64211,49.76629,49.89198,50.01967,50.14988,50.28320,50.42024,50.56168,50.70826,50.86081,51.02021,51.18746,51.36364,51.54996,51.74775,51.95847,52.18373,52.42532,52.68518,52.96540,53.26823,53.59607,53.95137,54.33659,54.75408,55.20588,55.69356,56.21786,56.77843,57.37348,57.99946,58.65096,59.32071,60.00000
15.00000,16.70355,18.38836,20.03707,21.63473,23.16957,24.63320,26.02045,27.32903,28.55895,29.71199,30.79120,31.80044,32.74401,33.62643,34.45222,35.22575,35.95121,36.63250,37.27323,37.87674,38.44608,38.98401,39.49304,39.97545,40.43329,40.86844,41.28258,41.67722,42.05375,42.41343,42.75739,43.08666,43.40219,43.70484,43.99541,44.27460,44.54310,44.80151,45.05041,45.29032,45.52173,45.74511,45.96089,46.16946,46.37123,46.56654,46.75575,46.93920,47.11719,47.29005,47.45806,47.62153,47.78075,47.93599,48.08754,48.23569,48.38071,48.52290,48.66253,48.79991,48.93533,49.06911,49.20157,49.33305,49.46389,49.59446,49.72515,49.85637,49.98856,50.12219,50.25774,50.39577,50.53684,50.68158,50.83067,50.98486,51.14493,51.31178,51.48635,51.66970,51.86296,52.06739,52.28435,52.51532,52.76191,53.02581,53.30887,53.61299,53.94015,54.29231,54.67135,55.07899,55.51659,55.98502,56.48442,57.01400,57.57180,58.15456,58.75762,59.37508,60.00000
15.00000,16.60256,18.19012,19.74857,21.26556,22.73097,24.13715,25.47895,26.75348,27.95976,29.09839,30.17114,31.18061,32.12996,33.02265,33.86228,34.65246,35.39669,36.09834,36.76059,37.38639,37.97849,38.53943,39.07154,39.57693,40.05756,40.51519,40.95145,41.36780,41.76559,42.14604,42.51028,42.85932,43.19411,43.51550,43.82429,44.12121,44.40692,44.68206,44.94720,45.20287,45.44960,45.68784,45.91803,46.14061,46.35596,46.56446,46.76648,46.96235,47.15242,47.33700,47.51641,47.69096,47.86094,48.02665,48.18840,48.34647,48.50116,48.65276,48.80159,48.94794,49.09213,49.23449,49.37535,49.51505,49.65396,49.79245,49.93093,50.06981,50.20954,50.35060,50.49348,50.63873,50.78692,50.93869,51.09469,51.25567,51.42239,51.59572,51.77656,51.96593,52.16488,52.37459,52.59632,52.83139,53.08123,53.34737,53.63135,53.93479,54.25929,54.60641,54.97757,55.37398,55.79650,56.24554,56.72083,57.22136,57.74519,58.28936,58.84992,59.42199,60.00000
15.00000,16.51660,18.02097,19.50155,20.94800,22.35161,23.70551,25.00477,26.24621,27.42827,28.55072,29.61441,30.62098,31.57264,32.47200,33.32188,34.12519,34.88484,35.60369,36.28448,36.92982,37.54217,38.12380,38.67686,39.20330,39.70494,40.18344,40.64035,41.07707,41.49489,41.89500,42.27850,42.64638,42.99956,43.33891,43.66520,43.97916,44.28147,44.57276,44.85360,45.12455,45.38611,45.63876,45.88297,46.11914,46.34771,46.56904,46.78352,46.99149,47.19331,47.38930,47.57980,47.76512,47.94557,48.12146,48.29310,48.46079,48.62485,48.78557,48.94328,49.09829,49.25093,49.40153,49.55043,49.69799,49.84459,49.99061,50.13645,50.28254,50.42934,50.57731,50.72698,50.87887,51.03356,51.19168,51.35387,51.52084,51.69336,51.87225,52.05837,52.25266,52.45614,52.66988,52.89502,53.13276,53.38436,53.65114,53.93444,54.23558,54.55587,54.89652,55.25859,55.64290,56.04996,56.47983,56.93204,57.40546,57.89825,58.40779,58.93070,59.46295,60.00000
15.00000,16.44286,17.87563,19.28869,20.67331,22.02197,23.32856,24.58843,25.79836,26.95643,28.06188,29.11487,30.11631,31.06770,31.97092,32.82813,33.64165,34.41388,35.14718,35.84392,36.50636,37.13666,37.73687,38.30891,38.85459,39.37557,39.87342,40.34957,40.80537,41.24204,41.66073,42.06248,42.44827,42.81901,43.17553,43.51859,43.84893,44.16722,44.47407,44.77007,45.05577,45.33169,45.59832,45.85610,46.10547,46.34686,46.58065,46.80723,47.02696,47.24019,47.44728,47.64854,47.84432,48.03493,48.22069,48.40192,48.57893,48.75205,48.92158,49.08785,49.25119,49.41194,49.57043,49.72702,49.88207,50.03597,50.18910,50.34187,50.49472,50.64810,50.80249,50.95840,51.11635,51.27693,51.44072,51.60839,51.78060,51.95810,52.14166,52.33211,52.53033,52.73726,52.95387,53.18121,53.42035,53.67240,53.93849,54.21976,54.51730,54.83216,55.16528,55.51742,55.88913,56.28064,56.69182,57.12206,57.57022,58.03460,58.51287,59.00217,59.49912,60.00000
15.00000,16.37923,17.75002,19.10428,20.43459,21.73443,22.99836,24.22208,25.40241,26.53728,27.62555,28.66692,29.66176,30.61099,31.51592,32.37816,33.19952,33.98192,34.72735,35.43778,36.11515,36.76136,37.37822,37.96746,38.53069,39.06947,39.58523,40.07930,40.55295,41.00733,41.44354,41.86258,42.26539,42.65285,43.02576,43.38488,43.73093,44.06457,44.38640,44.69702,44.99697,45.28676,45.56689,45.83782,46.09998,46.35379,46.59967,46.83798,47.06912,47.29342,47.51126,47.72297,47.92888,48.12933,48.32464,48.51515,48.70116,48.88301,49.06103,49.23554,49.40687,49.57538,49.74141,49.90532,50.06749,50.22828,50.38811,50.54738,50.70653,50.86602,51.02632,51.18792,51.35137,51.51721,51.68605,51.85849,52.03521,52.21690,52.40430,52.59820,52.79940,53.00879,53.22724,53.45570,53.69513,53.94649,54.21075,54.48888,54.78177,55.09026,55.41507,55.75674,56.11560,56.49171,56.88480,57.29419,57.71880,58.15706,58.60694,59.06599,59.53137,60.00000
15.00000,16.32404,17.64095,18.94385,20.22637,21.48285,22.70842,23.89914,25.05198,26.16478,27.23619,28.26558,29.25291,30.19866,31.10369,31.96915,32.79643,33.58705,34.34262,35.06479,35.75522,36.41554,37.04733,37.65213,38.23140,38.78654,39.31886,39.82960,40.31994,40.79095,41.24368,41.67907,42.09803,42.50140,42.88995,43.26443,43.62553,43.97390,44.31014,44.63483,44.94851,45.25169,45.54487,45.82850,46.10302,46.36887,46.62644,46.87612,47.11829,47.35333,47.58158,47.80339,48.01911,48.22907,48.43361,48.63306,48.82775,49.01801,49.20418,49.38658,49.56557,49.74150,49.91471,50.08556,50.25445,50.42174,50.58785,50.75319,50.91819,51.08330,51.24899,51.41577,51.58414,51.75467,51.92791,52.10447,52.28499,52.47013,52.66059,52.85710,53.06043,53.27136,53.49072,53.71934,53.95807,54.20776,54.46924,54.74331,55.03073,55.33213,55.64807,55.97893,56.32487,56.68585,57.06150,57.45115,57.85376,58.26792,58.69187,59.12349,59.56039,60.00000
15.00000,16.27599,17.54589,18.80380,20.04423,21.26219,22.45336,23.61414,24.74165,25.83373,26.88892,27.90636,28.88572,29.82714,30.73111,31.59842,32.43011,33.22734,33.99141,34.72367,35.42553,36.09836,36.74356,37.36247,37.95639,38.52658,39.07423,39.60048,40.10641,40.59304,41.06132,41.51218,41.94645,42.36494,42.76840,43.15755,43.53306,43.89555,44.24562,44.58384,44.91074,45.22683,45.53259,45.82849,46.11496,46.39243,46.66130,46.92198,47.17483,47.42023,47.65854,47.89012,48.11530,48.33444,48.54788,48.75594,48.95898,49.15731,49.35129,49.54125,49.72755,49.91053,50.09055,50.26798,50.44319,50.61659,50.78856,50.95952,51.12991,51.30017,51.47076,51.64219,51.81494,51.98956,52.16660,52.34664,52.53029,52.71817,52.91096,53.10932,53.31398,53.52564,53.74506,53.97299,54.21017,54.45734,54.71523,54.98450,55.26577,55.55954,55.86623,56.18609,56.51918,56.86537,57.22426,57.59519,57.97720,58.36903,58.76913,59.17571,59.58672,60.00000
15.00000,16.23404,17.46283,18.68127,19.88457,21.06835,22.22875,23.36246,24.46679,25.53963,26.57947,27.58529,28.55656,29.49315,30.39527,31.26343,32.09834,32.90090,33.67211,34.41309,35.12498,35.80896,36.46622,37.09794,37.70526,38.28930,38.85115,39.39184,39.91235,40.41363,40.89658,41.36204,41.81083,42.24369,42.66136,43.06451,43.45379,43.82982,44.19316,44.54438,44.88400,45.21251,45.53040,45.83812,46.13612,46.42480,46.70459,46.97587,47.23903,47.49444,47.74246,47.98345,48.21777,48.44575,48.66774,48.88408,49.09512,49.30119,49.50264,49.69981,49.89305,50.08272,50.26918,50.45281,50.63397,50.81305,50.99047,51.16662,51.34195,51.51689,51.69189,51.86745,52.04405,52.22221,52.40246,52.58537,52.77151,52.96148,53.15590,53.35540,53.56064,53.77229,53.99102,54.21749,54.45238,54.69632,54.94994,55.21380,55.48839,55.77412,56.07129,56.38007,56.70045,57.03224,57.37503,57.72819,58.09085,58.46189,58.83995,59.22350,59.61080,60.00000
15.00000,16.19735,17.39013,18.57391,19.74447,20.89794,22.03086,23.14020,24.22346,25.27861,26.30411,27.29885,28.26216,29.19371,30.09350,30.96179,31.79904,32.60592,33.38319,34.13172,34.85247,35.54642,36.21458,36.85796,37.47757,38.07439,38.64941,39.20354,39.73770,40.25275,40.74951,41.22878,41.69132,42.13785,42.56904,42.98555,43.38800,43.77698,44.15304,44.51674,44.86857,45.20904,45.53860,45.85771,46.16681,46.46631,46.75662,47.03813,47.31122,47.57627,47.83365,48.08370,48.32680,48.56327,48.79348,49.01776,49.23646,49.44992,49.65849,49.86251,50.06235,50.25835,50.45088,50.64031,50.82702,51.01140,51.19384,51.37476,51.55458,51.73373,51.91267,52.09185,52.27178,52.45294,52.63584,52.82104,53.00906,53.20049,53.39590,53.59589,53.80105,54.01200,54.22935,54.45371,54.68565,54.92574,55.17452,55.43245,55.69995,55.97734,56.26483,56.56253,56.87038,57.18816,57.51548,57.85174,58.19616,58.54774,58.90532,59.26755,59.63297,60.00000
15.00000,16.16523,17.32645,18.47978,19.62149,20.74813,21.85658,22.94409,24.00831,25.04732,26.05957,27.04393,27.99960,28.92613,29.82334,30.69128,31.53025,32.34067,33.12312,33.87828,34.60691,35.30982,35.98786,36.64190,37.27282,37.88147,38.46872,39.03540,39.58235,40.11033,40.62012,41.11246,41.58804,42.04754,42.49161,42.92086,43.33589,43.73727,44.12553,44.50119,44.86475,45.21670,45.55748,45.88755,46.20734,46.51724,46.81768,47.10904,47.39169,47.66602,47.93239,48.19116,48.44268,48.68731,48.92538,49.15725,49.38327,49.60377,49.81912,50.02964,50.23571,50.43768,50.63591,50.83077,51.02263,51.21190,51.39896,51.58421,51.76808,51.95099,52.13339,52.31572,52.49846,52.68210,52.86712,53.05404,53.24339,53.43569,53.63149,53.83134,54.03582,54.24546,54.46082,54.68246,54.91089,55.14660,55.39005,55.64164,55.90172,56.17054,56.44825,56.73492,57.03044,57.33461,57.64704,57.96718,58.29434,58.62764,58.96605,59.30844,59.65353,60.00000
15.00000,16.13711,17.27069,18.39729,19.51360,20.61654,21.70328,22.77131,23.81845,24.84284,25.84301,26.81777,27.76628,28.68798,29.58254,30.44988,31.29011,32.10351,32.89047,33.65150,34.38721,35.09825,35.78531,36.44915,37.09050,37.71012,38.30877,38.88720,39.44614,39.98631,40.50840,41.01309,41.50104,41.97288,42.42921,42.87062,43.29767,43.71090,44.11084,44.49797,44.87279,45.23576,45.58733,45.92793,46.25798,46.57790,46.88807,47.18890,47.48074,47.76399,48.03899,48.30612,48.56572,48.81814,49.06374,49.30286,49.53584,49.76304,49.98480,50.20148,50.41342,50.62098,50.82453,51.02444,51.22108,51.41484,51.60610,51.79527,51.98275,52.16898,52.35437,52.53938,52.72446,52.91007,53.09669,53.28481,53.47493,53.66755,53.86318,54.06235,54.26556,54.47333,54.68617,54.90456,55.12897,55.35983,55.59755,55.84246,56.09485,56.35493,56.62281,56.89851,57.18194,57.47286,57.77093,58.07566,58.38642,58.70244,59.02284,59.34663,59.67273,60.00000
15.00000,16.11254,17.22193,18.32511,19.41913,20.50119,21.56875,22.61949,23.65138,24.66267,25.65192,26.61796,27.55988,28.47705,29.36906,30.23570,31.07695,31.89292,32.68388,33.45020,34.19233,34.91080,35.60616,36.27905,36.93008,37.55993,38.16924,38.75868,39.32891,39.88056,40.41428,40.93069,41.43038,41.91395,42.38197,42.83497,43.27351,43.69808,44.10919,44.50732,44.89293,45.26648,45.62839,45.97911,46.31902,46.64855,46.96808,47.27799,47.57866,47.87045,48.15374,48.42886,48.69619,48.95607,49.20884,49.45486,49.69446,49.92801,50.15584,50.37830,50.59575,50.80855,51.01705,51.22163,51.42265,51.62050,51.81556,52.00823,52.19891,52.38802,52.57596,52.76319,52.95012,53.13723,53.32496,53.51377,53.70416,53.89658,54.09152,54.28947,54.49091,54.69630,54.90611,55.12078,55.34072,55.56634,55.79797,56.03591,56.28040,56.53162,56.78964,57.05447,57.32600,57.60403,57.88823,58.17816,58.47327,58.77290,59.07627,59.38253,59.69077,60.00000
15.00000,16.09111,17.17940,18.26213,19.33664,20.40040,21.45109,22.48658,23.50497,24.50462,25.48413,26.44234,27.37833,28.29140,29.18108,30.04705,30.88918,31.70748,32.50209,33.27324,34.02128,34.74661,35.44967,36.13097,36.79105,37.43046,38.04978,38.64958,39.23045,39.79296,40.33770,40.86522,41.37608,41.87081,42.34996,42.81404,43.26355,43.69896,44.12077,44.52943,44.92539,45.30908,45.68092,46.04134,46.39072,46.72947,47.05797,47.37660,47.68572,47.98570,48.27690,48.55968,48.83439,49.10136,49.36096,49.61353,49.85941,50.09895,50.33250,50.56039,50.78300,51.00067,51.21375,51.42262,51.62765,51.82920,52.02766,52.22342,52.41688,52.60844,52.79850,52.98749,53.17584,53.36397,53.55233,53.74137,53.93153,54.12327,54.31704,54.51329,54.71246,54.91501,55.12134,55.33186,55.54695,55.76696,55.99220,56.22292,56.45934,56.70159,56.94975,57.20380,57.46365,57.72909,57.99985,58.27553,58.55565,58.83964,59.12682,59.41648,59.70781,60.00000
15.00000,16.07249,17.14246,18.20740,19.26492,20.31272,21.34867,22.37082,23.37738,24.36680,25.33773,26.28904,27.21979,28.12927,29.01691,29.88235,30.72537,31.54587,32.34389,33.11956,33.87312,34.60485,35.31511,36.00430,36.67287,37.32128,37.95003,38.55962,39.15056,39.72337,40.27856,40.81664,41.33812,41.84350,42.33328,42.80793,43.26792,43.71372,44.14577,44.56451,44.97038,45.36379,45.74516,46.11487,46.47333,46.82092,47.15802,47.48499,47.80220,48.11001,48.40878,48.69885,48.98058,49.25432,49.52040,49.77917,50.03098,50.27616,50.51507,50.74805,50.97545,51.19763,51.41493,51.62772,51.83637,52.04124,52.24271,52.44117,52.63699,52.83058,53.02234,53.21267,53.40198,53.59070,53.77925,53.96804,54.15752,54.34812,54.54025,54.73435,54.93082,55.13009,55.33253,55.53852,55.74840,55.96249,56.18106,56.40436,56.63255,56.86577,57.10406,57.34743,57.59577,57.84891,58.10661,58.36852,58.63422,58.90321,59.17494,59.44876,59.72402,60.00000
